type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate
ICDCode,0,icd:5432,9,564.6,ANAL SPASM,,,
ICDCode,0,icd:5433,9,564.7,MEGACOLON NEC,,,
ICDCode,0,icd:5434,9,564.81,NEUROGENIC BOWEL,,,
ICDCode,0,icd:5435,9,564.89,FUNCT DIS INTESTINE NEC,,,
ICDCode,0,icd:5436,9,564.9,FUNCT DIS INTESTINE NOS,,,
ICDCode,0,icd:5437,9,565.0,ANAL FISSURE,,,
ICDCode,0,icd:5438,9,565.1,ANAL FISTULA,,,
ICDCode,0,icd:5439,9,566.0,ANAL & RECTAL ABSCESS,,,
ICDCode,0,icd:5440,9,567.0,PERITONITIS IN INFEC DIS,,,
ICDCode,0,icd:5441,9,567.1,PNEUMOCOCCAL PERITONITIS,,,
ICDCode,0,icd:5442,9,567.21,PERITONITIS (ACUTE) GEN,,,
ICDCode,0,icd:5443,9,567.22,PERITONEAL ABSCESS,,,
ICDCode,0,icd:5444,9,567.23,SPONTAN BACT PERITONITIS,,,
ICDCode,0,icd:5445,9,567.29,SUPPURAT PERITONITIS NEC,,,
ICDCode,0,icd:5446,9,567.31,PSOAS MUSCLE ABSCESS,,,
ICDCode,0,icd:5447,9,567.38,RETROPERITON ABSCESS NEC,,,
ICDCode,0,icd:5448,9,567.39,RETROPERITON INFECT NEC,,,
ICDCode,0,icd:5449,9,567.81,CHOLEPERITONITIS,,,
ICDCode,0,icd:5450,9,567.82,SCLEROSING MESENTERITIS,,,
ICDCode,0,icd:5451,9,567.89,PERITONITIS NEC,,,
ICDCode,0,icd:5452,9,567.9,PERITONITIS NOS,,,
ICDCode,0,icd:5453,9,568.0,PERITONEAL ADHESIONS,,,
ICDCode,0,icd:5454,9,568.81,HEMOPERITONEUM,,,
ICDCode,0,icd:5455,9,568.82,PERITONEAL EFFUSION,,,
ICDCode,0,icd:5456,9,568.89,PERITONEAL DISORDER NEC,,,
ICDCode,0,icd:5457,9,568.9,PERITONEAL DISORDER NOS,,,
ICDCode,0,icd:5458,9,569.0,ANAL & RECTAL POLYP,,,
ICDCode,0,icd:5459,9,569.1,RECTAL PROLAPSE,,,
ICDCode,0,icd:5460,9,569.2,RECTAL & ANAL STENOSIS,,,
ICDCode,0,icd:5461,9,569.3,RECTAL & ANAL HEMORRHAGE,,,
ICDCode,0,icd:5462,9,569.41,RECTAL & ANAL ULCER,,,
ICDCode,0,icd:5463,9,569.42,ANAL OR RECTAL PAIN,,,
ICDCode,0,icd:5464,9,569.43,ANAL SPHINCTER TEAR-OLD,,,
ICDCode,0,icd:5465,9,569.49,RECTAL & ANAL DIS NEC,,,
ICDCode,0,icd:5466,9,569.5,INTESTINAL ABSCESS,,,
ICDCode,0,icd:5467,9,569.6,COLSTOMY/ENTER COMP NOS,,,
ICDCode,0,icd:5468,9,569.61,COLOSTY/ENTEROST INFECTN,,,
ICDCode,0,icd:5469,9,569.62,COLOSTY/ENTER COMP-MECH,,,
ICDCode,0,icd:5470,9,569.69,COLSTMY/ENTEROS COMP NEC,,,
ICDCode,0,icd:5471,9,569.81,INTESTINAL FISTULA,,,
ICDCode,0,icd:5472,9,569.82,ULCERATION OF INTESTINE,,,
ICDCode,0,icd:5473,9,569.83,PERFORATION OF INTESTINE,,,
ICDCode,0,icd:5474,9,569.84,ANGIO INTES W/O HMRHG,,,
ICDCode,0,icd:5475,9,569.85,ANGIO INTES W HMRHG,,,
ICDCode,0,icd:5476,9,569.86,DIEULAFOY LES; INTESTINE,,,
ICDCode,0,icd:5477,9,569.89,INTESTINAL DISORDERS NEC,,,
ICDCode,0,icd:5478,9,569.9,INTESTINAL DISORDER NOS,,,
ICDCode,0,icd:5479,9,570.0,ACUTE NECROSIS OF LIVER,,,
ICDCode,0,icd:5480,9,571.0,ALCOHOLIC FATTY LIVER,,,
ICDCode,0,icd:5481,9,571.1,AC ALCOHOLIC HEPATITIS,,,
ICDCode,0,icd:5482,9,571.2,ALCOHOL CIRRHOSIS LIVER,,,
ICDCode,0,icd:5483,9,571.3,ALCOHOL LIVER DAMAGE NOS,,,
ICDCode,0,icd:5484,9,571.4,CHRONIC HEPATITIS NOS,,,
ICDCode,0,icd:5485,9,571.41,CHR PERSISTENT HEPATITIS,,,
ICDCode,0,icd:5486,9,571.49,CHRONIC HEPATITIS NEC,,,
ICDCode,0,icd:5487,9,571.5,CIRRHOSIS OF LIVER NOS,,,
ICDCode,0,icd:5488,9,571.6,BILIARY CIRRHOSIS,,,
ICDCode,0,icd:5489,9,571.8,CHRONIC LIVER DIS NEC,,,
ICDCode,0,icd:5490,9,571.9,CHRONIC LIVER DIS NOS,,,
ICDCode,0,icd:5491,9,572.0,ABSCESS OF LIVER,,,
ICDCode,0,icd:5492,9,572.1,PORTAL PYEMIA,,,
ICDCode,0,icd:5493,9,572.2,HEPATIC ENCEPHALOPATHY,,,
ICDCode,0,icd:5494,9,572.3,PORTAL HYPERTENSION,,,
ICDCode,0,icd:5495,9,572.4,HEPATORENAL SYNDROME,,,
ICDCode,0,icd:5496,9,572.8,OTH SEQUELA; CHR LIV DIS,,,
ICDCode,0,icd:5497,9,573.0,CHR PASSIV CONGEST LIVER,,,
ICDCode,0,icd:5498,9,573.1,HEPATITIS IN VIRAL DIS,,,
ICDCode,0,icd:5499,9,573.2,HEPATITIS IN OTH INF DIS,,,
ICDCode,0,icd:5500,9,573.3,HEPATITIS NOS,,,
ICDCode,0,icd:5501,9,573.4,HEPATIC INFARCTION,,,
ICDCode,0,icd:5502,9,573.8,LIVER DISORDERS NEC,,,
ICDCode,0,icd:5503,9,573.9,LIVER DISORDER NOS,,,
ICDCode,0,icd:5504,9,574.0,CHOLELITH W AC CHOLECYST,,,
ICDCode,0,icd:5505,9,574.01,CHOLELITH/AC GB INF-OBST,,,
ICDCode,0,icd:5506,9,574.1,CHOLELITH W CHOLECYS NEC,,,
ICDCode,0,icd:5507,9,574.11,CHOLELITH/GB INF NEC-OBS,,,
ICDCode,0,icd:5508,9,574.2,CHOLELITHIASIS NOS,,,
ICDCode,0,icd:5509,9,574.21,CHOLELITHIAS NOS W OBSTR,,,
ICDCode,0,icd:5510,9,574.3,CHOLEDOCHOLITH/AC GB INF,,,
ICDCode,0,icd:5511,9,574.31,CHOLEDOCHLITH/AC GB-OBST,,,
ICDCode,0,icd:5512,9,574.4,CHOLEDOCHLITH/GB INF NEC,,,
ICDCode,0,icd:5513,9,574.41,CHOLEDOCHLITH/GB NEC-OBS,,,
ICDCode,0,icd:5514,9,574.5,CHOLEDOCHOLITHIASIS NOS,,,
ICDCode,0,icd:5515,9,574.51,CHOLEDOCHLITH NOS W OBST,,,
ICDCode,0,icd:5516,9,574.6,GALL&BIL CAL W/AC W/O OB,,,
ICDCode,0,icd:5517,9,574.61,GALL&BIL CAL W/AC W OBS,,,
ICDCode,0,icd:5518,9,574.7,GAL&BIL CAL W/OTH W/O OB,,,
ICDCode,0,icd:5519,9,574.71,GALL&BIL CAL W/OTH W OBS,,,
ICDCode,0,icd:5520,9,574.8,GAL&BIL CAL W/AC&CHR W/O,,,
ICDCode,0,icd:5521,9,574.81,GAL&BIL CAL W/AC&CH W OB,,,
ICDCode,0,icd:5522,9,574.9,GALL&BIL CAL W/O CHO W/O,,,
ICDCode,0,icd:5523,9,574.91,GALL&BIL CAL W/O CH W OB,,,
ICDCode,0,icd:5524,9,575.0,ACUTE CHOLECYSTITIS,,,
ICDCode,0,icd:5525,9,575.1,CHOLECYSTITIS NOS,,,
ICDCode,0,icd:5526,9,575.11,CHRONIC CHOLECYSTITIS,,,
ICDCode,0,icd:5527,9,575.12,ACTE & CHR CHOLECYSTITIS,,,
ICDCode,0,icd:5528,9,575.2,OBSTRUCTION GALLBLADDER,,,
ICDCode,0,icd:5529,9,575.3,HYDROPS OF GALLBLADDER,,,
ICDCode,0,icd:5530,9,575.4,PERFORATION GALLBLADDER,,,
ICDCode,0,icd:5531,9,575.5,FISTULA OF GALLBLADDER,,,
ICDCode,0,icd:5532,9,575.6,GB CHOLESTEROLOSIS,,,
ICDCode,0,icd:5533,9,575.8,DIS OF GALLBLADDER NEC,,,
ICDCode,0,icd:5534,9,575.9,DIS OF GALLBLADDER NOS,,,
ICDCode,0,icd:5535,9,576.0,POSTCHOLECYSTECTOMY SYND,,,
ICDCode,0,icd:5536,9,576.1,CHOLANGITIS,,,
ICDCode,0,icd:5537,9,576.2,OBSTRUCTION OF BILE DUCT,,,
ICDCode,0,icd:5538,9,576.3,PERFORATION OF BILE DUCT,,,
ICDCode,0,icd:5539,9,576.4,FISTULA OF BILE DUCT,,,
ICDCode,0,icd:5540,9,576.5,SPASM SPHINCTER OF ODDI,,,
ICDCode,0,icd:5541,9,576.8,DIS OF BILIARY TRACT NEC,,,
ICDCode,0,icd:5542,9,576.9,DIS OF BILIARY TRACT NOS,,,
ICDCode,0,icd:5543,9,577.0,ACUTE PANCREATITIS,,,
ICDCode,0,icd:5544,9,577.1,CHRONIC PANCREATITIS,,,
ICDCode,0,icd:5545,9,577.2,PANCREAT CYST/PSEUDOCYST,,,
ICDCode,0,icd:5546,9,577.8,PANCREATIC DISEASE NEC,,,
ICDCode,0,icd:5547,9,577.9,PANCREATIC DISEASE NOS,,,
ICDCode,0,icd:5548,9,578.0,HEMATEMESIS,,,
ICDCode,0,icd:5549,9,578.1,BLOOD IN STOOL,,,
ICDCode,0,icd:5550,9,578.9,GASTROINTEST HEMORR NOS,,,
ICDCode,0,icd:5551,9,579.0,CELIAC DISEASE,,,
ICDCode,0,icd:5552,9,579.1,TROPICAL SPRUE,,,
ICDCode,0,icd:5553,9,579.2,BLIND LOOP SYNDROME,,,
ICDCode,0,icd:5554,9,579.3,INTEST POSTOP NONABSORB,,,
ICDCode,0,icd:5555,9,579.4,PANCREATIC STEATORRHEA,,,
ICDCode,0,icd:5556,9,579.8,INTEST MALABSORPTION NEC,,,
ICDCode,0,icd:5557,9,579.9,INTEST MALABSORPTION NOS,,,
ICDCode,0,icd:5558,10,580.0,AC PROLIFERAT NEPHRITIS,,,
ICDCode,0,icd:5559,10,580.4,AC RAPIDLY PROGR NEPHRIT,,,
ICDCode,0,icd:5560,10,580.81,AC NEPHRITIS IN OTH DIS,,,
ICDCode,0,icd:5561,10,580.89,ACUTE NEPHRITIS NEC,,,
ICDCode,0,icd:5562,10,580.9,ACUTE NEPHRITIS NOS,,,
ICDCode,0,icd:5563,10,581.0,NEPHROTIC SYN; PROLIFER,,,
ICDCode,0,icd:5564,10,581.1,EPIMEMBRANOUS NEPHRITIS,,,
ICDCode,0,icd:5565,10,581.2,MEMBRANOPROLIF NEPHROSIS,,,
ICDCode,0,icd:5566,10,581.3,MINIMAL CHANGE NEPHROSIS,,,
ICDCode,0,icd:5567,10,581.81,NEPHROTIC SYN IN OTH DIS,,,
ICDCode,0,icd:5568,10,581.89,NEPHROTIC SYNDROME NEC,,,
ICDCode,0,icd:5569,10,581.9,NEPHROTIC SYNDROME NOS,,,
ICDCode,0,icd:5570,10,582.0,CHR PROLIFERAT NEPHRITIS,,,
ICDCode,0,icd:5571,10,582.1,CHR MEMBRANOUS NEPHRITIS,,,
ICDCode,0,icd:5572,10,582.2,CHR MEMBRANOPROLIF NEPHR,,,
ICDCode,0,icd:5573,10,582.4,CHR RAPID PROGR NEPHRIT,,,
ICDCode,0,icd:5574,10,582.81,CHR NEPHRITIS IN OTH DIS,,,
ICDCode,0,icd:5575,10,582.89,CHRONIC NEPHRITIS NEC,,,
ICDCode,0,icd:5576,10,582.9,CHRONIC NEPHRITIS NOS,,,
ICDCode,0,icd:5577,10,583.0,PROLIFERAT NEPHRITIS NOS,,,
ICDCode,0,icd:5578,10,583.1,MEMBRANOUS NEPHRITIS NOS,,,
ICDCode,0,icd:5579,10,583.2,MEMBRANOPROLIF NEPHR NOS,,,
ICDCode,0,icd:5580,10,583.4,RAPIDLY PROG NEPHRIT NOS,,,
ICDCode,0,icd:5581,10,583.6,RENAL CORT NECROSIS NOS,,,
ICDCode,0,icd:5582,10,583.7,NEPHR NOS/MEDULL NECROS,,,
ICDCode,0,icd:5583,10,583.81,NEPHRITIS NOS IN OTH DIS,,,
ICDCode,0,icd:5584,10,583.89,NEPHRITIS NEC,,,
ICDCode,0,icd:5585,10,583.9,NEPHRITIS NOS,,,
ICDCode,0,icd:5586,10,584.5,ACUTE KIDNEY FAILURE WITH LESION OF TUBULAR NECROSIS,,,
ICDCode,0,icd:5587,10,584.6,ACUTE KIDNEY FAILURE WITH LESION OF RENAL CORTICAL NECROSIS,,,
ICDCode,0,icd:5588,10,584.7,ACUTE KIDNEY FAILURE WITH LESION OF RENAL MEDULLARY [PAPILLARY] NECROSIS,,,
ICDCode,0,icd:5589,10,584.8,ACUTE KIDNEY FAILURE WITH OTHER SPECIFIED PATHOLOGICAL LESION IN KIDNEY,,,
ICDCode,0,icd:5590,10,584.9,ACUTE KIDNEY FAILURE/UNSPECIFIED,,,
ICDCode,0,icd:5591,10,585.1,CHRO KIDNEY DIS STAGE I,,,
ICDCode,0,icd:5592,10,585.2,CHRO KIDNEY DIS STAGE II,,,
ICDCode,0,icd:5593,10,585.3,CHR KIDNEY DIS STAGE III,,,
ICDCode,0,icd:5594,10,585.4,CHR KIDNEY DIS STAGE IV,,,
ICDCode,0,icd:5595,10,585.5,CHRON KIDNEY DIS STAGE V,,,
ICDCode,0,icd:5596,10,585.6,END STAGE RENAL DISEASE,,,
ICDCode,0,icd:5597,10,585.9,CHRONIC KIDNEY DIS NOS,,,
ICDCode,0,icd:5598,10,586.0,RENAL FAILURE NOS,,,
ICDCode,0,icd:5599,10,587.0,RENAL SCLEROSIS NOS,,,
ICDCode,0,icd:5600,10,588.0,RENAL OSTEODYSTROPHY,,,
ICDCode,0,icd:5601,10,588.1,NEPHROGEN DIABETES INSIP,,,
ICDCode,0,icd:5602,10,588.81,SEC HYPERPARATHYRD-RENAL,,,
ICDCode,0,icd:5603,10,588.89,IMPAIR REN FUNCT DIS NEC,,,
ICDCode,0,icd:5604,10,588.9,IMPAIRED RENAL FUNCT NOS,,,
ICDCode,0,icd:5605,10,589.0,UNILATERAL SMALL KIDNEY,,,
ICDCode,0,icd:5606,10,589.1,BILATERAL SMALL KIDNEYS,,,
ICDCode,0,icd:5607,10,589.9,SMALL KIDNEY NOS,,,
ICDCode,0,icd:5608,10,590.0,CHR PYELONEPHRITIS NOS,,,
ICDCode,0,icd:5609,10,590.01,CHR PYELONEPH W MED NECR,,,
ICDCode,0,icd:5610,10,590.1,AC PYELONEPHRITIS NOS,,,
ICDCode,0,icd:5611,10,590.11,AC PYELONEPHR W MED NECR,,,
ICDCode,0,icd:5612,10,590.2,RENAL/PERIRENAL ABSCESS,,,
ICDCode,0,icd:5613,10,590.3,PYELOURETERITIS CYSTICA,,,
ICDCode,0,icd:5614,10,590.8,PYELONEPHRITIS NOS,,,
ICDCode,0,icd:5615,10,590.81,PYELONEPHRIT IN OTH DIS,,,
ICDCode,0,icd:5616,10,590.9,INFECTION OF KIDNEY NOS,,,
ICDCode,0,icd:5617,10,591.0,HYDRONEPHROSIS,,,
ICDCode,0,icd:5618,10,592.0,CALCULUS OF KIDNEY,,,
ICDCode,0,icd:5619,10,592.1,CALCULUS OF URETER,,,
ICDCode,0,icd:5620,10,592.9,URINARY CALCULUS NOS,,,
ICDCode,0,icd:5621,10,593.0,NEPHROPTOSIS,,,
ICDCode,0,icd:5622,10,593.1,HYPERTROPHY OF KIDNEY,,,
ICDCode,0,icd:5623,10,593.2,CYST OF KIDNEY; ACQUIRED,,,
ICDCode,0,icd:5624,10,593.3,STRICTURE OF URETER,,,
ICDCode,0,icd:5625,10,593.4,URETERIC OBSTRUCTION NEC,,,
ICDCode,0,icd:5626,10,593.5,HYDROURETER,,,
ICDCode,0,icd:5627,10,593.6,POSTURAL PROTEINURIA,,,
ICDCode,0,icd:5628,10,593.7,VESCOURETRL RFLUX UNSPCF,,,
ICDCode,0,icd:5629,10,593.71,VSCURT RFLX NPHT UNILTRL,,,
ICDCode,0,icd:5630,10,593.72,VSCOURTL RFLX NPHT BLTRL,,,
ICDCode,0,icd:5631,10,593.73,VSCOURTL RFLX W NPHT NOS,,,
ICDCode,0,icd:5632,10,593.81,RENAL VASCULAR DISORDER,,,
ICDCode,0,icd:5633,10,593.82,URETERAL FISTULA,,,
ICDCode,0,icd:5634,10,593.89,RENAL & URETERAL DIS NEC,,,
ICDCode,0,icd:5635,10,593.9,RENAL & URETERAL DIS NOS,,,
ICDCode,0,icd:5636,10,594.0,BLAD DIVERTICULUM CALCUL,,,
ICDCode,0,icd:5637,10,594.1,BLADDER CALCULUS NEC,,,
ICDCode,0,icd:5638,10,594.2,URETHRAL CALCULUS,,,
ICDCode,0,icd:5639,10,594.8,LOWER URIN CALCUL NEC,,,
ICDCode,0,icd:5640,10,594.9,LOWER URIN CALCUL NOS,,,
ICDCode,0,icd:5641,10,595.0,ACUTE CYSTITIS,,,
ICDCode,0,icd:5642,10,595.1,CHR INTERSTIT CYSTITIS,,,
ICDCode,0,icd:5643,10,595.2,CHRONIC CYSTITIS NEC,,,
ICDCode,0,icd:5644,10,595.3,TRIGONITIS,,,
ICDCode,0,icd:5645,10,595.4,CYSTITIS IN OTH DIS,,,
ICDCode,0,icd:5646,10,595.81,CYSTITIS CYSTICA,,,
ICDCode,0,icd:5647,10,595.82,IRRADIATION CYSTITIS,,,
ICDCode,0,icd:5648,10,595.89,CYSTITIS NEC,,,
ICDCode,0,icd:5649,10,595.9,CYSTITIS NOS,,,
ICDCode,0,icd:5650,10,596.0,BLADDER NECK OBSTRUCTION,,,
ICDCode,0,icd:5651,10,596.1,INTESTINOVESICAL FISTULA,,,
ICDCode,0,icd:5652,10,596.2,VESICAL FISTULA NEC,,,
ICDCode,0,icd:5653,10,596.3,DIVERTICULUM OF BLADDER,,,
ICDCode,0,icd:5654,10,596.4,ATONY OF BLADDER,,,
ICDCode,0,icd:5655,10,596.51,HYPERTONICITY OF BLADDER,,,
ICDCode,0,icd:5656,10,596.52,LOW BLADDER COMPLIANCE,,,
ICDCode,0,icd:5657,10,596.53,PARALYSIS OF BLADDER,,,
ICDCode,0,icd:5658,10,596.54,NEUROGENIC BLADDER NOS,,,
ICDCode,0,icd:5659,10,596.55,DETRUSR SPHINC DYSSNRGIA,,,
ICDCode,0,icd:5660,10,596.59,OTH FUNC DSDR BLADDER,,,
ICDCode,0,icd:5661,10,596.6,BLADDER RUPT; NONTRAUM,,,
ICDCode,0,icd:5662,10,596.7,BLADDER WALL HEMORRHAGE,,,
ICDCode,0,icd:5663,10,596.8,BLADDER DISORDER NEC,,,
ICDCode,0,icd:5664,10,596.9,BLADDER DISORDER NOS,,,
ICDCode,0,icd:5665,10,597.0,URETHRAL ABSCESS,,,
ICDCode,0,icd:5666,10,597.8,URETHRITIS NOS,,,
ICDCode,0,icd:5667,10,597.81,URETHRAL SYNDROME NOS,,,
ICDCode,0,icd:5668,10,597.89,URETHRITIS NEC,,,
ICDCode,0,icd:5669,10,598.0,URETHR STRICT:INFECT NOS,,,
ICDCode,0,icd:5670,10,598.01,URETH STRICT:OTH INFECT,,,
ICDCode,0,icd:5671,10,598.1,TRAUM URETHRAL STRICTURE,,,
ICDCode,0,icd:5672,10,598.2,POSTOP URETHRAL STRICTUR,,,
ICDCode,0,icd:5673,10,598.8,URETHRAL STRICTURE NEC,,,
ICDCode,0,icd:5674,10,598.9,URETHRAL STRICTURE NOS,,,
ICDCode,0,icd:5675,10,599.0,URIN TRACT INFECTION NOS,,,
ICDCode,0,icd:5676,10,599.1,URETHRAL FISTULA,,,
ICDCode,0,icd:5677,10,599.2,URETHRAL DIVERTICULUM,,,
ICDCode,0,icd:5678,10,599.3,URETHRAL CARUNCLE,,,
ICDCode,0,icd:5679,10,599.4,URETHRAL FALSE PASSAGE,,,
ICDCode,0,icd:5680,10,599.5,PROLAPSE URETHRAL MUCOSA,,,
ICDCode,0,icd:5681,10,599.6,URINARY OBSTRUCTION NOS,,,
ICDCode,0,icd:5682,10,599.69,URINARY OBSTRUCTION NEC,,,
ICDCode,0,icd:5683,10,599.7,HEMATURIA,,,
ICDCode,0,icd:5684,10,599.81,URETHRAL HYPERMOBILITY,,,
ICDCode,0,icd:5685,10,599.82,INTRINSC SPHNCTR DFICNCY,,,
ICDCode,0,icd:5686,10,599.83,URETHRAL INSTABILITY,,,
ICDCode,0,icd:5687,10,599.84,OTH SPCF DSDR URETHRA,,,
ICDCode,0,icd:5688,10,599.89,OTH SPCF DSDR URNRY TRCT,,,
ICDCode,0,icd:5689,10,599.9,URINARY TRACT DIS NOS,,,
ICDCode,0,icd:5690,10,600.0,BPH W/O URINARY OBS/LUTS,,,
ICDCode,0,icd:5691,10,600.01,BPH W URINARY OBS/LUTS,,,
ICDCode,0,icd:5692,10,600.1,NOD PROSTATE W/O UR OBST,,,
ICDCode,0,icd:5693,10,600.11,NOD PROSTATE W UR OBST,,,
ICDCode,0,icd:5694,10,600.2,BPH LOC W/O UR OBS/LUTS,,,
ICDCode,0,icd:5695,10,600.21,BPH LOC W URIN OBS/LUTS,,,
ICDCode,0,icd:5696,10,600.3,CYST OF PROSTATE,,,
ICDCode,0,icd:5697,10,600.9,BPH NOS W/O UR OBS/LUTS,,,
ICDCode,0,icd:5698,10,600.91,BPH NOS W UR OBS/LUTS,,,
ICDCode,0,icd:5699,10,601.0,ACUTE PROSTATITIS,,,
ICDCode,0,icd:5700,10,601.1,CHRONIC PROSTATITIS,,,
ICDCode,0,icd:5701,10,601.2,ABSCESS OF PROSTATE,,,
ICDCode,0,icd:5702,10,601.3,PROSTATOCYSTITIS,,,
ICDCode,0,icd:5703,10,601.4,PROSTATITIS IN OTH DIS,,,
ICDCode,0,icd:5704,10,601.8,PROSTATIC INFLAM DIS NEC,,,
ICDCode,0,icd:5705,10,601.9,PROSTATITIS NOS,,,
ICDCode,0,icd:5706,10,602.0,CALCULUS OF PROSTATE,,,
ICDCode,0,icd:5707,10,602.1,PROSTATIC CONGEST/HEMORR,,,
ICDCode,0,icd:5708,10,602.2,ATROPHY OF PROSTATE,,,
ICDCode,0,icd:5709,10,602.3,DYSPLASIA OF PROSTATE,,,
ICDCode,0,icd:5710,10,602.8,PROSTATIC DISORDERS NEC,,,
ICDCode,0,icd:5711,10,602.9,PROSTATIC DISORDER NOS,,,
ICDCode,0,icd:5712,10,603.0,ENCYSTED HYDROCELE,,,
ICDCode,0,icd:5713,10,603.1,INFECTED HYDROCELE,,,
ICDCode,0,icd:5714,10,603.8,HYDROCELE NEC,,,
ICDCode,0,icd:5715,10,603.9,HYDROCELE NOS,,,
ICDCode,0,icd:5716,10,604.0,ORCHITIS WITH ABSCESS,,,
ICDCode,0,icd:5717,10,604.9,ORCHITIS/EPIDIDYMIT NOS,,,
ICDCode,0,icd:5718,10,604.91,ORCHITIS IN OTH DISEASE,,,
ICDCode,0,icd:5719,10,604.99,ORCHITIS/EPIDIDYMIT NEC,,,
ICDCode,0,icd:5720,10,605.0,REDUN PREPUCE & PHIMOSIS,,,
ICDCode,0,icd:5721,10,606.0,AZOOSPERMIA,,,
ICDCode,0,icd:5722,10,606.1,OLIGOSPERMIA,,,
ICDCode,0,icd:5723,10,606.8,MALE INFERTILITY NEC,,,
ICDCode,0,icd:5724,10,606.9,MALE INFERTILITY NOS,,,
ICDCode,0,icd:5725,10,607.0,LEUKOPLAKIA OF PENIS,,,
ICDCode,0,icd:5726,10,607.1,BALANOPOSTHITIS,,,
ICDCode,0,icd:5727,10,607.2,INFLAM DIS; PENIS NEC,,,
ICDCode,0,icd:5728,10,607.3,PRIAPISM,,,
ICDCode,0,icd:5729,10,607.81,BALANITIS XEROTICA OBLIT,,,
ICDCode,0,icd:5730,10,607.82,VASCULAR DISORDER; PENIS,,,
ICDCode,0,icd:5731,10,607.83,EDEMA OF PENIS,,,
ICDCode,0,icd:5732,10,607.84,IMPOTENCE; ORGANIC ORIGN,,,
ICDCode,0,icd:5733,10,607.85,PEYRONIE'S DISEASE,,,
ICDCode,0,icd:5734,10,607.89,DISORDER OF PENIS NEC,,,
ICDCode,0,icd:5735,10,607.9,DISORDER OF PENIS NOS,,,
ICDCode,0,icd:5736,10,608.0,SEMINAL VESICULITIS,,,
ICDCode,0,icd:5737,10,608.1,SPERMATOCELE,,,
ICDCode,0,icd:5738,10,608.2,TORSION OF TESTIS NOS,,,
ICDCode,0,icd:5739,10,608.21,EXTRAVAG TORS SPERM CORD,,,
ICDCode,0,icd:5740,10,608.22,INTRAVAG TORS SPERM CORD,,,
ICDCode,0,icd:5741,10,608.23,TORSION APPENDIX TESTIS,,,
ICDCode,0,icd:5742,10,608.24,TORSION APPY EPIDIDYMIS,,,
ICDCode,0,icd:5743,10,608.3,ATROPHY OF TESTIS,,,
ICDCode,0,icd:5744,10,608.4,MALE GEN INFLAM DIS NEC,,,
ICDCode,0,icd:5745,10,608.81,MALE GEN DIS IN OTH DIS,,,
ICDCode,0,icd:5746,10,608.82,HEMATOSPERMIA,,,
ICDCode,0,icd:5747,10,608.83,MALE GEN VASCUL DIS NEC,,,
ICDCode,0,icd:5748,10,608.84,CHYLOCELE; TUNIC VAGINAL,,,
ICDCode,0,icd:5749,10,608.85,STRICTURE; MALE GEN ORGN,,,
ICDCode,0,icd:5750,10,608.86,EDEMA; MALE GENITAL ORGN,,,
ICDCode,0,icd:5751,10,608.87,RETROGRADE EJACULATION,,,
ICDCode,0,icd:5752,10,608.89,MALE GENITAL DIS NEC,,,
ICDCode,0,icd:5753,10,608.9,MALE GENITAL DIS NOS,,,
ICDCode,0,icd:5754,10,610.0,SOLITARY CYST OF BREAST,,,
ICDCode,0,icd:5755,10,610.1,DIFFUS CYSTIC MASTOPATHY,,,
ICDCode,0,icd:5756,10,610.2,FIBROADENOSIS OF BREAST,,,
ICDCode,0,icd:5757,10,610.3,FIBROSCLEROSIS OF BREAST,,,
ICDCode,0,icd:5758,10,610.4,MAMMARY DUCT ECTASIA,,,
ICDCode,0,icd:5759,10,610.8,BENIGN MAMM DYSPLAS NEC,,,
ICDCode,0,icd:5760,10,610.9,BENIGN MAMM DYSPLAS NOS,,,
ICDCode,0,icd:5761,10,611.0,INFLAM DISEASE OF BREAST,,,
ICDCode,0,icd:5762,10,611.1,HYPERTROPHY OF BREAST,,,
ICDCode,0,icd:5763,10,611.2,FISSURE OF NIPPLE,,,
ICDCode,0,icd:5764,10,611.3,FAT NECROSIS OF BREAST,,,
ICDCode,0,icd:5765,10,611.4,ATROPHY OF BREAST,,,
ICDCode,0,icd:5766,10,611.5,GALACTOCELE,,,
ICDCode,0,icd:5767,10,611.6,GALACTORRHEA-NONOBSTET,,,
ICDCode,0,icd:5768,10,611.71,MASTODYNIA,,,
ICDCode,0,icd:5769,10,611.72,LUMP OR MASS IN BREAST,,,
ICDCode,0,icd:5770,10,611.79,SYMPTOMS IN BREAST NEC,,,
ICDCode,0,icd:5771,10,611.8,BREAST DISORDERS NEC,,,
ICDCode,0,icd:5772,10,611.9,BREAST DISORDER NOS,,,
ICDCode,0,icd:5773,10,614.0,AC SALPINGO-OOPHORITIS,,,
ICDCode,0,icd:5774,10,614.1,CHR SALPINGO-OOPHORITIS,,,
ICDCode,0,icd:5775,10,614.2,SALPINGO-OOPHORITIS NOS,,,
ICDCode,0,icd:5776,10,614.3,ACUTE PARAMETRITIS,,,
ICDCode,0,icd:5777,10,614.4,CHRONIC PARAMETRITIS,,,
ICDCode,0,icd:5778,10,614.5,AC PELV PERITONITIS-FEM,,,
ICDCode,0,icd:5779,10,614.6,FEM PELVIC PERITON ADHES,,,
ICDCode,0,icd:5780,10,614.7,CHR PELV PERITON NEC-FEM,,,
